"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 07 15:51:22 GMT 2024","Thu Mar 07 15:51:49 GMT 2024","26283","tests","Performance Tests","TestPerformance","","","Performance tests for Home page",""
"failed","Thu Mar 07 15:59:29 GMT 2024","Thu Mar 07 15:59:38 GMT 2024","8979","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Thu Mar 07 16:10:32 GMT 2024","Thu Mar 07 16:10:41 GMT 2024","8618","tests","UI Functional Tests","Menu Navigation: ""Oglašavanje""","","","Check Menu Navigation: ""Oglašavanje""",""
"passed","Thu Mar 07 15:55:06 GMT 2024","Thu Mar 07 15:56:06 GMT 2024","59582","tests","UI Functional Tests","TestUIHomePage","","","Check ""Istaknute Agencije"" Carousel",""
"passed","Thu Mar 07 15:56:53 GMT 2024","Thu Mar 07 15:58:32 GMT 2024","99602","tests","UI Functional Tests","TestUIHomePage","","","Check Footer Links",""
"passed","Thu Mar 07 16:06:29 GMT 2024","Thu Mar 07 16:06:40 GMT 2024","10591","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Thu Mar 07 15:59:48 GMT 2024","Thu Mar 07 15:59:55 GMT 2024","6794","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Thu Mar 07 15:54:53 GMT 2024","Thu Mar 07 15:55:05 GMT 2024","12331","tests","UI Functional Tests","TestUIHomePage","","","Check ""Service offerings"" Carousel",""
"passed","Thu Mar 07 16:04:33 GMT 2024","Thu Mar 07 16:04:43 GMT 2024","10635","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Thu Mar 07 15:54:25 GMT 2024","Thu Mar 07 15:54:30 GMT 2024","4809","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form Inputs ""Cena do"" and ""m2 od""",""
"passed","Thu Mar 07 16:00:52 GMT 2024","Thu Mar 07 16:00:59 GMT 2024","6683","tests","UI Functional Tests","Menu Navigation: ""Prodaja""","","","Check Menu Navigation: ""Prodaja""",""
"passed","Thu Mar 07 16:03:42 GMT 2024","Thu Mar 07 16:03:49 GMT 2024","6577","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Thu Mar 07 16:08:57 GMT 2024","Thu Mar 07 16:09:08 GMT 2024","11076","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"failed","Thu Mar 07 15:53:02 GMT 2024","Thu Mar 07 15:53:10 GMT 2024","8649","tests","UI Functional Tests","TestUIHomePage","","","Check Search Form: Subcategories dropdown",""
"passed","Thu Mar 07 16:06:53 GMT 2024","Thu Mar 07 16:07:02 GMT 2024","9525","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
"passed","Thu Mar 07 16:03:18 GMT 2024","Thu Mar 07 16:03:24 GMT 2024","6709","tests","UI Functional Tests","Menu Navigation: ""Izdavanje""","","","Check Menu Navigation: ""Izdavanje""",""
"passed","Thu Mar 07 16:09:40 GMT 2024","Thu Mar 07 16:09:53 GMT 2024","12097","tests","UI Functional Tests","Menu Navigation: ""Novogradnja""","","","Check Menu Navigation: ""Novogradnja""",""
